97.2,4.98411111111111,0.544634703196347,10.7203579418345,0.779865771812081,3.90477777777778,-0.276666666666667,6.85777777777778,-0.381555555555556,3.00611111111111,-0.390307328605201
100.8,5.73755555555556,1.36188888888889,11.9551111111111,2.75611111111111,4.80055555555556,0.393111111111111,6.532,0.296777777777778,3.09044444444444,0.00868544600938967
104.4,6.32533333333333,2.21366666666667,13.4828888888889,4.48221476510067,5.46322222222222,1.56022222222222,8.02955555555556,1.94655555555556,3.40236486486487,0.830984340044743
108,6.74544444444444,3.09654320987654,14.5137777777778,6.53877777777778,5.92911111111111,2.099,8.49144444444445,3.08566666666667,4.69843400447427,2.11277777777778
111.6,6.88777777777778,3.70212527964206,14.8099099099099,7.80888888888889,6.15555555555556,2.62655555555556,9.206,3.988,4.09387755102041,2.01044444444444
115.2,7.26466666666667,4.42833333333333,15.1482222222222,8.90988888888889,6.15749440715884,3.01822222222222,9.76988888888889,5.19033333333333,4.82977777777778,2.86922222222222
118.8,6.88524774774775,4.44809843400447,16.8844444444444,11.2076666666667,5.892,3.20622222222222,9.478,5.39055555555556,5.09888888888889,2.96145833333333
122.4,7.78588888888889,5.32134703196347,15.8004444444444,11.361,6.527,4.06777777777778,10.1031111111111,6.44149888143177,5.06433333333333,3.769
126,7.24577777777778,5.56185682326622,16.8166666666667,13.4676801801802,6.25555555555555,4.30255555555556,9.67625570776256,6.82997762863535,4.79455782312925,3.59380630630631
129.6,7.33088888888889,6.09877777777778,17.6612244897959,16.237,5.45877777777778,4.04,10.2318888888889,8.15144444444445,4.85648769574944,4.55555555555556
133.2,7.176,6.38077777777778,14.6246666666667,13.7381111111111,5.63344444444444,4.51144444444444,10.4891498881432,8.88022222222222,5.25622222222222,4.967
136.8,6.96888888888889,6.78755555555555,14.46,14.8585555555556,5.48488888888889,4.668,10.693018018018,10.181,5.29753914988814,5.8003355704698
140.4,6.67755555555555,6.81957494407159,13.3756666666667,14.9440715883669,5.49011111111111,5.26511111111111,11.0777777777778,11.43,4.87644444444445,5.62966666666667
144,6.64211111111111,7.46722222222222,13.4531111111111,16.5676666666667,6.26544444444444,6.53825503355705,10.6626666666667,11.4754504504504,4.80711111111111,6.16688888888889
147.6,6.49088888888889,7.68624161073826,12.3804444444444,16.2997777777778,5.83788888888889,5.85644444444444,10.2441111111111,12.3398888888889,4.90455555555556,6.85244444444444
151.2,6.823,8.14608501118568,12.7686666666667,16.4375283446712,5.59055555555556,5.70525727069351,10.0286666666667,12.6122222222222,4.68722222222222,6.20522222222222
154.8,7.18478747203579,8.60244444444445,13.6641111111111,17.6308888888889,6.13322222222222,5.90223713646532,9.73577777777778,11.973,5.01066666666667,6.37422222222222
158.4,7.48411111111111,8.44266666666667,14.6594444444444,17.6371364653244,6.56266666666667,6.27033333333333,10.4316666666667,12.4884444444444,5.63244444444444,6.958
162,7.74633333333333,8.40066666666667,18.5904444444444,19.0937777777778,7.414,6.52288888888889,12.346,13.8781531531532,6.23233333333333,6.79411111111111
165.6,8.83855555555555,9.04988888888889,17.5085555555556,18.9908888888889,7.62377777777778,6.33011111111111,12.7735555555556,14.2722222222222,7.77755555555555,7.71611111111111
169.2,9.84088888888889,9.544,19.0157777777778,19.3013513513514,9.39255555555556,8.125,14.2328888888889,14.9836689038031,7.34022222222222,7.53422222222222
172.8,11.054,9.97755555555556,20.7742222222222,20.808,8.93811111111111,7.45333333333333,14.0742222222222,14.7324444444444,7.66177777777778,7.20911111111111
176.4,11.6908888888889,10.751,20.5331111111111,20.5851111111111,8.65333333333333,7.097,16.8094444444444,16.2775555555556,7.62077777777778,7.41566666666667
180,11.2315555555556,10.5904444444444,24.2714444444444,22.8723333333333,9.43877777777778,7.54955555555556,16.8912222222222,16.3521111111111,9.20633333333333,8.32244444444444
183.6,11.1011111111111,10.4573333333333,24.4576666666667,22.4431111111111,9.39111111111111,7.58977777777778,17.3527777777778,16.9954444444444,8.75566666666667,8.45622222222222
187.2,11.4927777777778,10.458,23.9861111111111,22.7895555555556,10.0733333333333,8.06277777777778,18.2621111111111,17.2303131991051,8.02288888888889,7.74077777777778
190.8,11.3267777777778,10.3262222222222,23.1168888888889,21.1865555555556,10.4606666666667,8.33455555555556,18.7232662192394,17.7265100671141,8.44055555555556,8.18033333333333
194.4,11.2536912751678,10.084965034965,24.3677777777778,22.6061111111111,10.2712222222222,8.05419501133787,17.762925170068,16.8504504504505,8.71455555555556,8.14832214765101
198,11.2642222222222,10.1241111111111,24.3585555555556,22.2552572706935,9.37911111111111,7.49622222222222,18.5792222222222,17.028,10.092,9.39777777777778
201.6,10.263,9.34788888888889,23.3495555555556,22.0634444444444,8.82288888888889,7.15211111111111,18.0266219239374,16.5018018018018,8.09132882882883,7.69876957494407
205.2,9.49588888888889,8.86644444444444,21.6973333333333,20.7641111111111,7.14611111111111,6.03366666666667,16.3413333333333,15.1304444444444,7.34933333333333,7.07533333333333
208.8,9.08088888888889,8.88977777777778,16.5777777777778,17.0634920634921,6.246,5.35366666666667,14.6185555555556,14.017,5.86344444444444,6.01655555555556
212.4,7.62936507936508,7.89092970521542,14.6747777777778,15.8065555555556,5.241,4.71744444444444,13.6439909297052,13.2780760626398,4.56845637583893,4.89372146118721
216,5.53255555555556,6.06644444444444,10.9622222222222,13.2623333333333,3.66631944444444,3.58344671201814,12.2827777777778,12.6438478747204,3.13511111111111,4.03833333333333
219.6,4.41011111111111,5.68788888888889,8.344,11.2131111111111,3.088,3.12422222222222,8.39344444444444,9.56644444444444,2.01066666666667,3.111
223.2,3.10688888888889,4.72088888888889,4.81911111111111,8.78722222222222,1.18411111111111,1.97422222222222,7.24355555555556,8.74044444444444,0.696777777777778,2.238
226.8,2.21411111111111,3.83644444444444,1.68011111111111,6.70888888888889,0.264653243847875,1.07494407158837,5.07588888888889,7.26766666666667,-0.434777777777778,1.42255555555556
230.4,1.33087248322148,2.91677777777778,-0.945555555555556,4.50855555555556,-0.467777777777778,0.535,2.23222222222222,5.48933333333333,-1.43422818791946,0.521734234234234
234,-0.387444444444444,1.58466666666667,-2.99411111111111,2.18633333333333,-1.62033333333333,-0.291888888888889,0.707111111111111,4.08511111111111,-2.27666666666667,-0.138222222222222
237.6,-1.59388888888889,0.566555555555556,-6.33166666666667,-0.148444444444444,-2.82155555555555,-1.50266666666667,-1.44261744966443,2.0106981981982,-3.42855555555556,-1.14022222222222
241.2,-2.40402684563758,-0.292111111111111,-8.81888888888889,-2.47388888888889,-4.48788888888889,-2.83266666666667,-3.85188888888889,0.145888888888889,-4.67266666666667,-2.20688888888889
244.8,-4.28766666666667,-1.56533333333333,-12.1351111111111,-5.33677777777778,-5.00385487528345,-3.31767337807606,-5.57091722595078,-1.61711409395973,-5.11555555555556,-2.67777777777778
248.4,-5.101,-2.35688888888889,-15.6278888888889,-8.07622222222222,-6.26077777777778,-4.473,-8.22561521252796,-4.19289044289044,-5.37114093959732,-3.23424036281179
