0.0854700803459303,-1.06486987409421
0.112152460061403,-1.07604935705932
0.173727373628602,-1.00571103158483
0.223653134774088,-1.01955845160148
0.268167560377358,-0.942149664865486
0.334080343893184,-0.880271113099488
0.407176216858094,-0.879119572766911
0.452516114397786,-0.833470317299722
0.538386222706344,-0.8297955077541
0.597896106287021,-0.755691473854923
0.6476430937231,-0.682080470692802
0.730288264174596,-0.655567684213775
0.781094487763447,-0.600258927791273
0.808827118726086,-0.51726774561226
0.86196015179632,-0.454322946938242
0.896120698195279,-0.368782724242465
0.92764991696953,-0.282372525488299
0.920018851525554,-0.253185572095844
0.960321009450458,-0.171119076385181
0.961218614660318,-0.112050354483689
0.960050496115399,-0.123650453122601
0.977688477833525,-0.0604600008045003
0.979829305833962,-0.0347390364110876
0.969837178612888,0.0356730298999748
0.956865116649168,0.0745494161365694
0.991161823027032,0.125990667715701
0.980233485832818,0.172607008518968
0.935297295178762,0.202853758712064
0.980566641104845,0.304617649321393
0.939928206296192,0.338598687134392
0.946523335075231,0.382522613591141
0.929695364169745,0.458619427845049
0.93815019907167,0.490030566562756
0.920837269166542,0.5200573948758
0.891194984408328,0.555690791983924
0.863312085568445,0.610536585813883
0.867753232837429,0.69279435917615
0.806107590165952,0.724051257665538
0.753215213913286,0.694633089366101
0.728012320263411,0.763030693819482
0.688770160620419,0.82760752630677
0.647533219960062,0.856372284797889
0.567188845702297,0.881339872784512
0.509314043399487,0.917281973270891
0.449827651909742,0.968658874924983
0.385181976608777,0.964970413186715
0.298081041585522,0.956319584279772
0.228015356982081,0.953100077461971
0.168517438773535,0.919302717936848
0.0853511994624884,0.926999143181584
0.0028962156024406,0.950330677526116
-0.0288841479036422,0.947951682639704
-0.130352379268757,0.937562634811685
-0.175976599690928,0.931036123759678
-0.225559772863228,0.911744202360799
-0.324457304461776,0.898185208406055
-0.38468329669375,0.863926409000116
-0.44123658584606,0.879064428258196
-0.504197947649361,0.839505741117694
-0.511076955885313,0.819714726815535
-0.574684308772622,0.767393823169376
-0.627810943466307,0.73499977976499
-0.673403842662387,0.670654224885049
-0.688246271635465,0.596435290620871
-0.714347528798424,0.51815813874242
-0.774054406034983,0.4713105246231
-0.816074866757947,0.395047809425019
-0.852147357586534,0.350625616192252
-0.86117846136212,0.273925226471034
-0.894061484878959,0.205597978968424
-0.901001594962863,0.150768239838726
-0.926418393444387,0.0789697296993662
-0.893781030328175,0.0410346428225092
-0.935625528288888,-0.0233549710367453
-0.872731843033946,-0.122515222514032
-0.886630796715277,-0.165695180121046
-0.907486838006873,-0.251868861447324
-0.893756114297699,-0.313786591963596
-0.86014808275516,-0.390295645016315
-0.876653387122481,-0.468111329324131
-0.851279462085418,-0.58293722095877
-0.81414599903797,-0.63836014773119
-0.82174673878784,-0.748895343925656
-0.806688064971428,-0.802987645329092
-0.741091531217845,-0.837518060777543
-0.710731542583774,-0.90249387727866
-0.613927788602434,-0.909553961480171
-0.570367508904057,-0.952588596642593
-0.563021859635798,-1.02944994781189
-0.478126155589425,-1.05620827251593
-0.41316246874838,-1.03504097030315
-0.361655639421457,-1.08018389096717
-0.330856610363789,-1.13650988650374
-0.271068002483053,-1.17457177483766
-0.190660315011864,-1.18513100477654
-0.109068338092586,-1.16723470688791
-0.0879613769883508,-1.19319022184746
-0.0346359060756245,-1.18583520671699
0.0374933923367354,-1.191656079169
0.102361969319858,-1.15277258465488
0.155704096774337,-1.14403633137092
